order_id,product_id,quantity,unit_price,line_total
19576126,17,2,3.33,6.66
19576126,18,1,1.64,1.64
19584386,8,4,3.91,15.64
19584386,9,2,7.04,14.08
19584386,17,5,3.33,16.65
19587658,21,2,0.92,1.84
19587658,29,4,2.69,10.76
19589641,16,3,4.04,12.12
19589641,18,3,1.64,4.92
19590274,28,3,9.84,29.52
19621818,1,5,8.68,43.40
19621818,20,2,8.41,16.82
19636651,1,1,8.68,8.68
19636651,7,1,3.31,3.31
19651356,2,4,0.73,2.92
19651356,5,3,5.62,16.86
19651356,26,4,6.95,27.80
19651356,36,1,9.03,9.03
19658804,29,4,2.69,10.76
19662089,6,4,7.81,31.24
19662089,21,3,0.92,2.76
19662089,24,2,8.32,16.64
19662089,25,1,4.05,4.05
19662089,31,2,4.54,9.08
19666213,17,5,3.33,16.65
19666213,18,3,1.64,4.92
19673570,28,3,9.84,29.52
19673570,30,2,1.29,2.58
19711358,4,4,0.93,3.72
19711358,28,2,9.84,19.68
19711358,35,4,5.37,21.48
19723094,5,5,5.62,28.10
19723094,25,5,4.05,20.25
19723094,27,4,6.55,26.20
19723094,28,2,9.84,19.68
19726395,19,2,8.88,17.76
19726395,35,4,5.37,21.48
19736275,16,1,4.04,4.04
19736275,35,1,5.37,5.37
19739967,1,5,8.68,43.40
19739967,10,5,0.52,2.60
19739967,13,3,9.14,27.42
19739967,15,1,4.53,4.53
19752269,8,5,3.91,19.55
19752269,26,2,6.95,13.90
19752269,33,5,9.8,49.00
19752269,34,1,1.42,1.42
19766483,16,5,4.04,20.20
19766483,20,5,8.41,42.05
19766483,29,2,2.69,5.38
19769786,22,4,5.39,21.56
19773071,8,5,3.91,19.55
19773071,12,3,6.89,20.67
19773071,18,5,1.64,8.20
19773071,21,5,0.92,4.60
19773071,36,3,9.03,27.09
19792508,1,1,8.68,8.68
19792508,13,2,9.14,18.28
19792508,25,4,4.05,16.20
19792508,29,3,2.69,8.07
19801385,5,2,5.62,11.24
19807351,20,4,8.41,33.64
19807351,31,2,4.54,9.08
19807351,34,2,1.42,2.84
19821844,5,4,5.62,22.48
19821844,6,1,7.81,7.81
19821844,13,5,9.14,45.70
19821844,19,2,8.88,17.76
19821844,30,4,1.29,5.16
19826613,3,2,9.31,18.62
19826613,15,2,4.53,9.06
19826613,31,2,4.54,9.08
19826613,32,3,1.49,4.47
19861255,16,1,4.04,4.04
19861255,28,4,9.84,39.36
19861255,32,2,1.49,2.98
19861255,33,1,9.8,9.80
19872098,4,4,0.93,3.72
19872098,22,4,5.39,21.56
19872098,23,5,5.59,27.95
19872115,34,1,1.42,1.42
19872115,35,4,5.37,21.48
19882155,13,3,9.14,27.42
19882155,18,5,1.64,8.20
19882155,22,5,5.39,26.95
19882155,33,3,9.8,29.40
19907899,14,4,9.51,38.04
19907899,25,4,4.05,16.20
19916958,28,3,9.84,29.52
19916958,30,1,1.29,1.29
19916958,33,4,9.8,39.20
19916958,36,1,9.03,9.03
19926957,21,3,0.92,2.76
19926957,26,4,6.95,27.80
19926957,27,3,6.55,19.65
19926957,36,2,9.03,18.06
19935451,1,5,8.68,43.40
19939271,19,5,8.88,44.40
19939271,21,3,0.92,2.76
19939271,36,4,9.03,36.12
19940422,1,4,8.68,34.72
19942021,3,2,9.31,18.62
19942021,12,5,6.89,34.45
19942021,16,4,4.04,16.16
19942021,23,3,5.59,16.77
19968493,6,4,7.81,31.24
19968493,21,1,0.92,0.92
19968493,25,5,4.05,20.25
19968493,32,5,1.49,7.45
19975402,3,2,9.31,18.62
19975402,15,3,4.53,13.59
19991580,6,5,7.81,39.05
19991580,15,3,4.53,13.59
19991580,16,4,4.04,16.16
19991580,24,2,8.32,16.64
19997953,1,3,8.68,26.04
20000209,13,4,9.14,36.56
20000209,26,4,6.95,27.80
20002637,6,1,7.81,7.81
20002637,10,3,0.52,1.56
20005489,7,4,3.31,13.24
20005489,10,4,0.52,2.08
20041113,4,5,0.93,4.65
20041113,8,3,3.91,11.73
20041113,13,3,9.14,27.42
20041113,17,4,3.33,13.32
20041113,34,1,1.42,1.42
20045526,19,1,8.88,8.88
20045526,32,4,1.49,5.96
20045806,3,4,9.31,37.24
20045806,10,4,0.52,2.08
20045806,22,5,5.39,26.95
20045806,27,1,6.55,6.55
20045806,33,5,9.8,49.00
20046120,25,1,4.05,4.05
20046120,36,4,9.03,36.12
20048380,7,5,3.31,16.55
20048380,20,1,8.41,8.41
20048380,31,3,4.54,13.62
20048380,33,2,9.8,19.60
20055435,12,2,6.89,13.78
20055435,18,5,1.64,8.20
20062033,13,2,9.14,18.28
20062033,24,4,8.32,33.28
20062033,30,2,1.29,2.58
20092179,3,3,9.31,27.93
20092179,14,5,9.51,47.55
20092179,20,4,8.41,33.64
20092179,21,5,0.92,4.60
20092179,29,2,2.69,5.38
20106263,20,5,8.41,42.05
20106263,27,4,6.55,26.20
20106263,36,1,9.03,9.03
20109424,3,3,9.31,27.93
20109424,12,4,6.89,27.56
20109424,13,4,9.14,36.56
20109424,23,4,5.59,22.36
20109424,35,5,5.37,26.85
20110606,2,2,0.73,1.46
20110606,8,3,3.91,11.73
20110606,12,5,6.89,34.45
20110606,25,3,4.05,12.15
20114396,13,4,9.14,36.56
20150528,13,4,9.14,36.56
20150528,16,5,4.04,20.20
20158001,19,1,8.88,8.88
20164493,2,5,0.73,3.65
20164493,21,2,0.92,1.84
20164493,29,3,2.69,8.07
20164493,32,5,1.49,7.45
20179949,10,4,0.52,2.08
20179949,33,4,9.8,39.20
20179949,34,3,1.42,4.26
20213908,2,1,0.73,0.73
20213908,3,2,9.31,18.62
20213908,4,5,0.93,4.65
20213908,10,1,0.52,0.52
20213908,29,4,2.69,10.76
20218337,30,4,1.29,5.16
20218337,34,3,1.42,4.26
20222345,6,1,7.81,7.81
20222345,19,4,8.88,35.52
20222345,23,5,5.59,27.95
20228571,6,3,7.81,23.43
20239666,26,4,6.95,27.80
20239666,29,4,2.69,10.76
20239666,35,1,5.37,5.37
20259714,8,5,3.91,19.55
20272303,5,5,5.62,28.10
20272303,6,1,7.81,7.81
20272303,16,1,4.04,4.04
20272303,17,2,3.33,6.66
20272303,33,3,9.8,29.40
20297847,4,4,0.93,3.72
20297847,5,3,5.62,16.86
20297847,11,5,2.59,12.95
20297847,22,3,5.39,16.17
20304803,18,1,1.64,1.64
20304803,28,2,9.84,19.68
20305663,7,1,3.31,3.31
20305663,12,4,6.89,27.56
20305663,24,1,8.32,8.32
20305663,28,4,9.84,39.36
20305854,4,3,0.93,2.79
20305854,19,1,8.88,8.88
20305854,20,3,8.41,25.23
20305923,5,3,5.62,16.86
20305923,11,2,2.59,5.18
20305923,14,4,9.51,38.04
20305923,15,5,4.53,22.65
20327995,4,1,0.93,0.93
20327995,9,1,7.04,7.04
20327995,31,4,4.54,18.16
20327995,32,2,1.49,2.98
20337437,18,3,1.64,4.92
20337437,31,3,4.54,13.62
20340115,10,3,0.52,1.56
20340115,13,4,9.14,36.56
20340115,15,5,4.53,22.65
20340115,18,5,1.64,8.20
20357831,5,2,5.62,11.24
20357831,15,3,4.53,13.59
20357831,22,1,5.39,5.39
20357831,33,2,9.8,19.60
20378956,11,3,2.59,7.77
20378956,18,4,1.64,6.56
20378956,19,1,8.88,8.88
20406521,4,3,0.93,2.79
20406521,29,5,2.69,13.45
20406521,34,4,1.42,5.68
20406521,35,3,5.37,16.11
20412439,2,1,0.73,0.73
20412439,16,4,4.04,16.16
20412439,20,5,8.41,42.05
20412439,21,5,0.92,4.60
20416783,12,1,6.89,6.89
20416783,24,5,8.32,41.60
20416783,28,5,9.84,49.20
20418839,1,1,8.68,8.68
20418839,14,1,9.51,9.51
20418839,16,3,4.04,12.12
20435670,2,4,0.73,2.92
20435670,23,3,5.59,16.77
20435670,27,5,6.55,32.75
20435670,33,1,9.8,9.80
20437446,26,2,6.95,13.90
20445673,36,2,9.03,18.06
20451567,8,2,3.91,7.82
20451567,36,5,9.03,45.15
20455405,1,5,8.68,43.40
20455405,18,2,1.64,3.28
20455405,27,5,6.55,32.75
20460785,29,2,2.69,5.38
20460785,33,4,9.8,39.20
20460785,35,4,5.37,21.48
20464534,5,2,5.62,11.24
20464534,30,1,1.29,1.29
20467276,1,2,8.68,17.36
20467276,3,1,9.31,9.31
20467276,15,3,4.53,13.59
20469348,9,2,7.04,14.08
20469348,15,4,4.53,18.12
20469348,17,5,3.33,16.65
20469348,20,4,8.41,33.64
20469348,34,2,1.42,2.84
20470542,8,3,3.91,11.73
20470542,19,4,8.88,35.52
20470542,26,3,6.95,20.85
20470542,35,3,5.37,16.11
20470636,10,3,0.52,1.56
20470636,21,1,0.92,0.92
20470636,25,1,4.05,4.05
20470636,26,3,6.95,20.85
20488515,3,3,9.31,27.93
20488515,5,5,5.62,28.10
20488515,8,1,3.91,3.91
20507305,5,3,5.62,16.86
20507305,21,1,0.92,0.92
20517870,3,1,9.31,9.31
20517870,6,5,7.81,39.05
20517870,14,2,9.51,19.02
20517870,29,3,2.69,8.07
20517870,33,1,9.8,9.80
20525197,18,2,1.64,3.28
20525197,26,1,6.95,6.95
20525197,31,5,4.54,22.70
20525197,34,5,1.42,7.10
20530014,14,4,9.51,38.04
20530014,29,2,2.69,5.38
20532198,20,4,8.41,33.64
20532198,29,3,2.69,8.07
20532198,31,1,4.54,4.54
20532198,35,4,5.37,21.48
20554079,11,5,2.59,12.95
20554079,13,2,9.14,18.28
20554079,14,1,9.51,9.51
20554079,34,2,1.42,2.84
20556237,13,3,9.14,27.42
20556237,19,5,8.88,44.40
20556237,22,3,5.39,16.17
20556237,28,5,9.84,49.20
20556237,31,4,4.54,18.16
20567226,1,1,8.68,8.68
20567226,3,4,9.31,37.24
20567226,30,2,1.29,2.58
20567226,35,4,5.37,21.48
20569443,16,2,4.04,8.08
20572920,4,4,0.93,3.72
20572920,8,5,3.91,19.55
20572920,12,1,6.89,6.89
20572920,13,4,9.14,36.56
20572920,20,4,8.41,33.64
20585185,20,1,8.41,8.41
20585185,27,4,6.55,26.20
20585185,36,2,9.03,18.06
20589397,12,2,6.89,13.78
20589397,14,4,9.51,38.04
20589397,22,4,5.39,21.56
20604110,29,1,2.69,2.69
20604110,34,5,1.42,7.10
20604110,36,5,9.03,45.15
20611489,15,3,4.53,13.59
20613485,8,5,3.91,19.55
20613485,28,4,9.84,39.36
20613485,30,4,1.29,5.16
20616157,13,4,9.14,36.56
20616157,28,1,9.84,9.84
20616157,31,5,4.54,22.70
20623935,14,5,9.51,47.55
20623935,18,4,1.64,6.56
20623935,20,2,8.41,16.82
20633902,4,5,0.93,4.65
20633902,5,4,5.62,22.48
20633902,8,3,3.91,11.73
20633902,15,1,4.53,4.53
20642830,2,2,0.73,1.46
20642830,3,2,9.31,18.62
20642830,12,2,6.89,13.78
20642830,16,4,4.04,16.16
20642830,23,5,5.59,27.95
20647742,8,1,3.91,3.91
20661467,3,1,9.31,9.31
20661467,8,4,3.91,15.64
20661467,14,1,9.51,9.51
20661467,28,5,9.84,49.20
20661467,33,3,9.8,29.40
20668620,16,3,4.04,12.12
20668620,24,2,8.32,16.64
20668620,29,5,2.69,13.45
20668620,35,2,5.37,10.74
20669254,1,5,8.68,43.40
20669254,29,5,2.69,13.45
20669254,31,1,4.54,4.54
20669254,35,4,5.37,21.48
20678163,6,5,7.81,39.05
20678163,8,2,3.91,7.82
20678163,9,3,7.04,21.12
20678163,20,2,8.41,16.82
20682501,4,2,0.93,1.86
20682501,22,2,5.39,10.78
20682501,26,3,6.95,20.85
20682501,27,4,6.55,26.20
20682501,36,4,9.03,36.12
20688685,10,1,0.52,0.52
20688685,12,5,6.89,34.45
20697243,12,3,6.89,20.67
20697243,17,4,3.33,13.32
20697243,24,1,8.32,8.32
20705709,5,3,5.62,16.86
20705709,31,1,4.54,4.54
20721434,30,2,1.29,2.58
20721434,32,4,1.49,5.96
20730176,2,3,0.73,2.19
20730176,6,5,7.81,39.05
20730176,8,5,3.91,19.55
20730176,30,2,1.29,2.58
20734384,6,2,7.81,15.62
20734384,11,2,2.59,5.18
20734384,15,1,4.53,4.53
20734384,18,1,1.64,1.64
20734384,36,4,9.03,36.12
20752828,7,1,3.31,3.31
20752828,30,5,1.29,6.45
20752828,32,2,1.49,2.98
20754092,12,5,6.89,34.45
20754092,31,2,4.54,9.08
20754683,7,1,3.31,3.31
20754683,10,2,0.52,1.04
20754683,36,5,9.03,45.15
20760034,3,3,9.31,27.93
20760034,5,1,5.62,5.62
20770936,11,4,2.59,10.36
20770936,22,4,5.39,21.56
20777472,9,4,7.04,28.16
20777472,32,5,1.49,7.45
20817075,7,4,3.31,13.24
20817075,8,1,3.91,3.91
20817075,17,5,3.33,16.65
20821371,5,5,5.62,28.10
20821371,12,3,6.89,20.67
20821371,32,4,1.49,5.96
20824470,7,5,3.31,16.55
20824470,32,2,1.49,2.98
20827329,14,4,9.51,38.04
20827329,23,5,5.59,27.95
20827329,30,1,1.29,1.29
20827329,33,1,9.8,9.80
20838675,8,3,3.91,11.73
20838675,16,5,4.04,20.20
20838675,29,4,2.69,10.76
20838675,36,1,9.03,9.03
20847567,19,2,8.88,17.76
20847567,26,2,6.95,13.90
20869143,28,3,9.84,29.52
20869143,31,1,4.54,4.54
20876156,2,5,0.73,3.65
20876156,7,3,3.31,9.93
20876156,15,2,4.53,9.06
20876156,17,2,3.33,6.66
20879909,28,4,9.84,39.36
20884292,23,3,5.59,16.77
20884292,27,1,6.55,6.55
20884292,31,2,4.54,9.08
20884292,34,2,1.42,2.84
20897886,4,4,0.93,3.72
20897886,7,4,3.31,13.24
20897886,20,1,8.41,8.41
20928377,6,5,7.81,39.05
20928377,20,4,8.41,33.64
20930157,1,2,8.68,17.36
20930157,31,3,4.54,13.62
20944422,4,1,0.93,0.93
20944422,6,5,7.81,39.05
20944422,21,5,0.92,4.60
20945658,11,3,2.59,7.77
20945658,30,3,1.29,3.87
20959637,6,1,7.81,7.81
20959637,32,2,1.49,2.98
20971559,7,2,3.31,6.62
20971559,26,4,6.95,27.80
20975222,3,1,9.31,9.31
20975222,30,4,1.29,5.16
20979518,2,1,0.73,0.73
20979518,16,1,4.04,4.04
20979518,17,1,3.33,3.33
20979518,24,2,8.32,16.64
20979518,29,3,2.69,8.07
21003319,18,2,1.64,3.28
21003319,25,5,4.05,20.25
21003319,29,2,2.69,5.38
21021533,6,5,7.81,39.05
21021533,8,5,3.91,19.55
21021533,12,4,6.89,27.56
21021533,22,4,5.39,21.56
21021533,23,2,5.59,11.18
21021762,15,1,4.53,4.53
21021762,16,5,4.04,20.20
21021762,27,2,6.55,13.10
21021762,28,2,9.84,19.68
21036451,1,3,8.68,26.04
21036451,5,5,5.62,28.10
21036451,23,3,5.59,16.77
21036451,27,5,6.55,32.75
21050870,3,3,9.31,27.93
21050870,7,4,3.31,13.24
21050870,14,1,9.51,9.51
21050870,17,4,3.33,13.32
21050870,22,1,5.39,5.39
21079434,10,4,0.52,2.08
21106080,21,4,0.92,3.68
21115069,13,5,9.14,45.70
21115069,24,5,8.32,41.60
21115069,25,2,4.05,8.10
21115069,32,1,1.49,1.49
21124327,7,2,3.31,6.62
21124327,10,2,0.52,1.04
21124327,16,5,4.04,20.20
21124327,34,3,1.42,4.26
21127751,27,5,6.55,32.75
21143540,2,5,0.73,3.65
21143540,19,1,8.88,8.88
21143540,28,1,9.84,9.84
21143540,29,1,2.69,2.69
21154645,1,3,8.68,26.04
21154645,2,4,0.73,2.92
21154645,10,5,0.52,2.60
21154645,12,2,6.89,13.78
21154645,29,2,2.69,5.38
21156433,5,5,5.62,28.10
21181771,13,2,9.14,18.28
21181771,22,4,5.39,21.56
21181771,29,1,2.69,2.69
21181771,35,4,5.37,21.48
21181771,36,3,9.03,27.09
21183668,1,2,8.68,17.36
21183668,7,3,3.31,9.93
21183668,11,1,2.59,2.59
21183668,16,5,4.04,20.20
21183668,19,4,8.88,35.52
21185879,1,2,8.68,17.36
21185879,4,2,0.93,1.86
21185879,21,3,0.92,2.76
21185879,24,1,8.32,8.32
21189416,2,4,0.73,2.92
21189416,11,5,2.59,12.95
21189416,28,4,9.84,39.36
21189416,31,2,4.54,9.08
21232281,22,2,5.39,10.78
21244609,22,4,5.39,21.56
21247448,27,3,6.55,19.65
21256484,13,1,9.14,9.14
21259087,19,4,8.88,35.52
21259087,26,3,6.95,20.85
21259087,27,1,6.55,6.55
21293761,9,3,7.04,21.12
21293761,32,2,1.49,2.98
21300524,3,5,9.31,46.55
21300524,4,3,0.93,2.79
21300524,26,5,6.95,34.75
21317446,7,2,3.31,6.62
21318990,13,1,9.14,9.14
21319510,14,1,9.51,9.51
21319510,19,3,8.88,26.64
21319510,25,4,4.05,16.20
21319510,28,5,9.84,49.20
21319510,30,2,1.29,2.58
21332107,8,5,3.91,19.55
21332107,12,4,6.89,27.56
21332107,23,4,5.59,22.36
21334675,14,4,9.51,38.04
21334675,17,5,3.33,16.65
21334675,24,5,8.32,41.60
21334675,29,4,2.69,10.76
21334675,32,2,1.49,2.98
21335919,6,5,7.81,39.05
21335919,9,5,7.04,35.20
21335919,31,5,4.54,22.70
21362029,5,1,5.62,5.62
21362029,15,1,4.53,4.53
21362029,24,5,8.32,41.60
21364649,17,5,3.33,16.65
21364649,26,2,6.95,13.90
21367972,11,4,2.59,10.36
21367972,20,2,8.41,16.82
21367972,21,1,0.92,0.92
21367972,23,1,5.59,5.59
21370582,6,2,7.81,15.62
21381473,4,3,0.93,2.79
21381473,7,4,3.31,13.24
21381473,36,1,9.03,9.03
21385972,7,5,3.31,16.55
21385972,29,3,2.69,8.07
21394415,27,2,6.55,13.10
21394415,32,3,1.49,4.47
21399478,9,4,7.04,28.16
21399478,26,3,6.95,20.85
21401871,5,2,5.62,11.24
21401871,26,4,6.95,27.80
21401871,28,4,9.84,39.36
21412550,16,2,4.04,8.08
21412550,34,4,1.42,5.68
21412550,35,3,5.37,16.11
21424016,7,4,3.31,13.24
21424016,16,3,4.04,12.12
21436988,4,5,0.93,4.65
21436988,8,4,3.91,15.64
21436988,16,2,4.04,8.08
21440901,4,1,0.93,0.93
21440901,8,4,3.91,15.64
21440901,15,2,4.53,9.06
21440901,25,5,4.05,20.25
21452524,8,5,3.91,19.55
21452524,25,1,4.05,4.05
21452524,33,2,9.8,19.60
21492246,29,2,2.69,5.38
21492246,35,1,5.37,5.37
21497230,13,4,9.14,36.56
21514418,9,4,7.04,28.16
21514418,33,4,9.8,39.20
21548471,17,4,3.33,13.32
21548471,22,5,5.39,26.95
21548471,23,1,5.59,5.59
21561202,4,2,0.93,1.86
21568128,25,5,4.05,20.25
21568128,30,5,1.29,6.45
21568128,33,5,9.8,49.00
21568128,36,2,9.03,18.06
21583301,36,5,9.03,45.15
21583511,10,3,0.52,1.56
21583511,15,2,4.53,9.06
21584482,1,4,8.68,34.72
21584482,32,4,1.49,5.96
21587974,5,4,5.62,22.48
21587974,14,2,9.51,19.02
21587974,15,3,4.53,13.59
21614915,7,3,3.31,9.93
21614915,23,2,5.59,11.18
21614915,34,2,1.42,2.84
21614915,35,3,5.37,16.11
21615895,19,4,8.88,35.52
21615895,21,3,0.92,2.76
21615997,7,2,3.31,6.62
21615997,17,5,3.33,16.65
21615997,20,4,8.41,33.64
21615997,23,5,5.59,27.95
21615997,34,5,1.42,7.10
21640676,8,1,3.91,3.91
21640676,17,4,3.33,13.32
21649128,8,3,3.91,11.73
21651231,16,1,4.04,4.04
21654382,12,2,6.89,13.78
21654382,31,2,4.54,9.08
21654382,36,5,9.03,45.15
21662593,13,1,9.14,9.14
21662593,15,1,4.53,4.53
21662593,24,3,8.32,24.96
21662593,30,4,1.29,5.16
21662593,33,2,9.8,19.60
21670854,10,3,0.52,1.56
21670854,13,5,9.14,45.70
21670854,30,3,1.29,3.87
21676693,6,3,7.81,23.43
21676693,11,3,2.59,7.77
21676693,20,5,8.41,42.05
21682106,3,1,9.31,9.31
21682106,19,5,8.88,44.40
21682106,23,4,5.59,22.36
21682106,24,4,8.32,33.28
21695924,3,3,9.31,27.93
21712274,10,3,0.52,1.56
21712274,21,2,0.92,1.84
21725026,4,1,0.93,0.93
21725026,14,2,9.51,19.02
21725026,30,2,1.29,2.58
21725026,33,2,9.8,19.60
21730581,14,4,9.51,38.04
21730581,20,5,8.41,42.05
21730581,29,2,2.69,5.38
21734797,16,5,4.04,20.20
21734797,24,3,8.32,24.96
21734797,26,2,6.95,13.90
21742885,10,2,0.52,1.04
21742885,15,1,4.53,4.53
21742885,19,3,8.88,26.64
21742885,29,4,2.69,10.76
21742885,34,1,1.42,1.42
21794231,28,1,9.84,9.84
21811248,2,3,0.73,2.19
21811248,4,2,0.93,1.86
21823084,11,3,2.59,7.77
21823084,32,5,1.49,7.45
21843519,12,4,6.89,27.56
21843519,13,3,9.14,27.42
21843519,20,5,8.41,42.05
21843519,24,1,8.32,8.32
21843519,27,3,6.55,19.65
21873172,3,2,9.31,18.62
21873172,19,4,8.88,35.52
21873172,23,3,5.59,16.77
21873172,32,3,1.49,4.47
21877769,24,1,8.32,8.32
21881824,4,5,0.93,4.65
21881824,26,3,6.95,20.85
21881824,31,2,4.54,9.08
21889515,13,2,9.14,18.28
21889515,19,1,8.88,8.88
21889515,22,3,5.39,16.17
21902055,20,5,8.41,42.05
21902055,21,5,0.92,4.60
21902055,23,4,5.59,22.36
21902055,25,3,4.05,12.15
21908074,10,4,0.52,2.08
21908074,12,2,6.89,13.78
21908074,35,3,5.37,16.11
21926526,1,2,8.68,17.36
21926526,4,3,0.93,2.79
21926526,19,3,8.88,26.64
21931243,2,5,0.73,3.65
21931243,11,4,2.59,10.36
21948713,2,1,0.73,0.73
21948713,4,2,0.93,1.86
21973302,25,1,4.05,4.05
21973302,36,3,9.03,27.09
21977689,12,3,6.89,20.67
21977689,14,3,9.51,28.53
21977689,23,4,5.59,22.36
21977689,34,3,1.42,4.26
21990748,1,1,8.68,8.68
21990748,18,1,1.64,1.64
21997329,1,4,8.68,34.72
21997329,18,2,1.64,3.28
21997329,24,5,8.32,41.60
21997329,29,1,2.69,2.69
21997329,33,3,9.8,29.40
21997419,33,3,9.8,29.40
22031450,6,1,7.81,7.81
22031450,9,2,7.04,14.08
22031450,15,1,4.53,4.53
22031450,27,2,6.55,13.10
22040267,2,5,0.73,3.65
22040267,5,4,5.62,22.48
22040267,23,3,5.59,16.77
22040267,26,1,6.95,6.95
22040267,32,2,1.49,2.98
22047544,9,1,7.04,7.04
22047544,17,1,3.33,3.33
22047544,22,4,5.39,21.56
22047544,23,2,5.59,11.18
22047544,30,5,1.29,6.45
22049592,4,3,0.93,2.79
22061422,9,2,7.04,14.08
22061422,13,5,9.14,45.70
22061422,24,3,8.32,24.96
22067754,1,1,8.68,8.68
22067754,6,4,7.81,31.24
22067754,13,3,9.14,27.42
22067754,14,5,9.51,47.55
22071156,9,2,7.04,14.08
22071156,18,3,1.64,4.92
22071156,29,4,2.69,10.76
22071156,32,1,1.49,1.49
22071156,33,4,9.8,39.20
22085568,8,3,3.91,11.73
22085568,20,1,8.41,8.41
22090946,5,4,5.62,22.48
22090946,17,5,3.33,16.65
22090946,19,4,8.88,35.52
22090946,36,1,9.03,9.03
22091754,14,3,9.51,28.53
22091754,18,5,1.64,8.20
22091754,21,5,0.92,4.60
22091754,31,4,4.54,18.16
22100467,2,3,0.73,2.19
22100467,4,3,0.93,2.79
22100467,10,2,0.52,1.04
22100467,31,2,4.54,9.08
22102633,24,2,8.32,16.64
22102633,31,4,4.54,18.16
22104103,6,5,7.81,39.05
22113704,10,5,0.52,2.60
22113704,17,3,3.33,9.99
22113704,21,4,0.92,3.68
22176749,22,2,5.39,10.78
22176749,28,2,9.84,19.68
22185216,1,2,8.68,17.36
22185216,10,3,0.52,1.56
22185216,18,4,1.64,6.56
22185216,35,4,5.37,21.48
22189110,1,4,8.68,34.72
22189110,9,5,7.04,35.20
22189110,32,1,1.49,1.49
22193679,10,5,0.52,2.60
22193679,13,3,9.14,27.42
22193679,15,4,4.53,18.12
22193679,34,2,1.42,2.84
22193679,36,3,9.03,27.09
22224823,1,3,8.68,26.04
22224823,21,4,0.92,3.68
22224823,25,3,4.05,12.15
22229848,1,4,8.68,34.72
22229848,19,1,8.88,8.88
22229848,35,3,5.37,16.11
22249995,19,5,8.88,44.40
22249995,23,1,5.59,5.59
22249995,24,3,8.32,24.96
22249995,26,2,6.95,13.90
22249995,28,1,9.84,9.84
22282653,8,4,3.91,15.64
22282653,12,4,6.89,27.56
22282653,17,4,3.33,13.32
22282653,19,5,8.88,44.40
22282653,29,4,2.69,10.76
22289959,24,2,8.32,16.64
22289959,35,5,5.37,26.85
22294247,4,3,0.93,2.79
22294247,9,5,7.04,35.20
22294247,21,5,0.92,4.60
22313138,4,1,0.93,0.93
22313138,7,2,3.31,6.62
22313138,22,5,5.39,26.95
22318164,3,3,9.31,27.93
22318164,6,1,7.81,7.81
22318164,11,2,2.59,5.18
22318164,27,4,6.55,26.20
22321278,26,3,6.95,20.85
22328925,3,2,9.31,18.62
22328925,9,3,7.04,21.12
22328925,18,3,1.64,4.92
22328925,29,3,2.69,8.07
22339580,8,2,3.91,7.82
22339580,19,5,8.88,44.40
22339580,35,1,5.37,5.37
22341007,3,2,9.31,18.62
22341007,4,5,0.93,4.65
22341007,9,5,7.04,35.20
22341007,27,5,6.55,32.75
22341007,31,5,4.54,22.70
22378728,34,4,1.42,5.68
22383509,1,2,8.68,17.36
22383509,2,1,0.73,0.73
22383509,25,3,4.05,12.15
22383509,29,4,2.69,10.76
22406864,26,5,6.95,34.75
22418259,9,1,7.04,7.04
22418259,28,2,9.84,19.68
22418259,29,3,2.69,8.07
22428873,2,3,0.73,2.19
22428873,10,3,0.52,1.56
22428873,13,5,9.14,45.70
22428873,30,4,1.29,5.16
22429474,26,2,6.95,13.90
22429474,30,4,1.29,5.16
22429474,31,2,4.54,9.08
22429474,33,3,9.8,29.40
22430256,2,5,0.73,3.65
22430256,31,2,4.54,9.08
22430256,33,5,9.8,49.00
22442446,14,3,9.51,28.53
22442446,36,1,9.03,9.03
22442733,27,4,6.55,26.20
22442733,31,2,4.54,9.08
22442733,34,3,1.42,4.26
22442733,35,2,5.37,10.74
22444641,9,2,7.04,14.08
22444641,18,5,1.64,8.20
22444641,19,1,8.88,8.88
22445432,16,2,4.04,8.08
22445432,31,1,4.54,4.54
22453682,28,1,9.84,9.84
22454118,6,3,7.81,23.43
22454118,23,2,5.59,11.18
22454118,29,1,2.69,2.69
22454118,30,1,1.29,1.29
22454118,31,3,4.54,13.62
22474947,1,2,8.68,17.36
22474947,15,1,4.53,4.53
22476347,16,1,4.04,4.04
22482657,21,4,0.92,3.68
22482657,33,4,9.8,39.20
22484916,2,4,0.73,2.92
22484916,3,2,9.31,18.62
22484916,8,2,3.91,7.82
22484916,20,3,8.41,25.23
22484916,22,1,5.39,5.39
22500294,2,2,0.73,1.46
22500294,16,1,4.04,4.04
22512386,22,2,5.39,10.78
22512386,27,5,6.55,32.75
22517142,19,2,8.88,17.76
22517142,24,3,8.32,24.96
22517142,25,2,4.05,8.10
22536070,4,5,0.93,4.65
22539219,8,2,3.91,7.82
22541975,5,5,5.62,28.10
22541975,14,3,9.51,28.53
22541975,20,5,8.41,42.05
22541975,34,3,1.42,4.26
22542625,21,1,0.92,0.92
22542625,22,5,5.39,26.95
22560185,8,3,3.91,11.73
22560185,13,4,9.14,36.56
22560185,23,4,5.59,22.36
22560185,28,5,9.84,49.20
22563379,9,3,7.04,21.12
22563379,29,1,2.69,2.69
22572477,8,3,3.91,11.73
22572477,22,3,5.39,16.17
22572477,23,1,5.59,5.59
22584152,5,5,5.62,28.10
22584152,27,5,6.55,32.75
22584152,31,3,4.54,13.62
22584152,36,2,9.03,18.06
22606355,5,3,5.62,16.86
